EmployeeID,Age,Department,JobRole,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,TrainingTimesLastYear,YearsWithCurrManager,PromotionGapRatio,RoleStagnationIndex,TrainingIntensityScore,ManagerStabilityIndicator,Cluster,CareerPathSegment,PromotionGapRiskScore,Attrition,JobSatisfaction,EnvironmentSatisfaction
542,45,Sales,Sales Representative,8,7,3,3,1,0.375,0.875,0.375,0.125,3,Fast-Track Performers,Medium,0,3,2
543,23,Research & Development,Research Scientist,2,2,0,3,2,0.0,1.0,1.5,1.0,3,Fast-Track Performers,Medium,0,3,1
544,47,Sales,Sales Executive,5,4,1,2,3,0.2,0.8,0.4,0.6,3,Fast-Track Performers,Medium,1,3,2
545,34,Sales,Sales Executive,6,5,1,5,4,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,3,Fast-Track Performers,Medium,0,4,4
546,55,Research & Development,Manager,5,2,1,2,4,0.2,0.4,0.4,0.8,3,Fast-Track Performers,Low,1,1,4
547,36,Sales,Sales Executive,10,7,0,1,9,0.0,0.7,0.1,0.9,2,High-Risk Stagnation Profile,High,0,1,1
548,52,Research & Development,Research Scientist,4,3,1,3,2,0.25,0.75,0.75,0.5,3,Fast-Track Performers,Medium,0,4,4
549,26,Research & Development,Laboratory Technician,2,2,2,2,0,1.0,1.0,1.0,0.0,4,Promotion-Stalled Employees,High,0,4,1
550,29,Research & Development,Healthcare Representative,8,7,1,3,1,0.125,0.875,0.375,0.125,3,Fast-Track Performers,Medium,0,3,2
551,26,Sales,Sales Executive,4,3,1,2,2,0.25,0.75,0.5,0.5,3,Fast-Track Performers,Medium,1,1,4
552,34,Research & Development,Research Scientist,4,2,1,2,3,0.25,0.5,0.5,0.75,3,Fast-Track Performers,Low,0,4,2
553,54,Research & Development,Manufacturing Director,5,3,1,4,4,0.2,0.6,0.8,0.8,3,Fast-Track Performers,Low,0,1,4
554,27,Sales,Sales Executive,4,2,1,3,1,0.25,0.5,0.75,0.25,3,Fast-Track Performers,Low,0,4,3
555,37,Research & Development,Research Scientist,5,3,4,3,3,0.8,0.6,0.6,0.6,4,Promotion-Stalled Employees,High,0,1,4
556,38,Research & Development,Manufacturing Director,15,7,4,2,12,0.26666666666666666,0.4666666666666667,0.13333333333333333,0.8,2,High-Risk Stagnation Profile,High,0,1,1
557,34,Research & Development,Research Scientist,6,5,1,3,3,0.16666666666666666,0.8333333333333334,0.5,0.5,3,Fast-Track Performers,Medium,0,1,3
558,35,Sales,Sales Representative,3,2,0,1,2,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3,Fast-Track Performers,Medium,0,4,1
559,30,Research & Development,Laboratory Technician,2,2,0,2,2,0.0,1.0,1.0,1.0,3,Fast-Track Performers,Medium,0,3,4
560,40,Research & Development,Healthcare Representative,8,7,3,2,7,0.375,0.875,0.25,0.875,2,High-Risk Stagnation Profile,High,0,2,3
561,34,Sales,Sales Executive,3,2,1,1,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,3,Fast-Track Performers,Medium,0,1,3
562,42,Research & Development,Manager,24,7,14,4,9,0.5833333333333334,0.2916666666666667,0.16666666666666666,0.375,0,High-Risk Stagnation Profile,High,0,4,2
563,23,Research & Development,Laboratory Technician,0,0,0,2,0,0.0,0.0,0.0,0.0,1,Early-Career Explorers,Medium,1,1,3
564,24,Research & Development,Laboratory Technician,1,0,0,4,0,0.0,0.0,4.0,0.0,1,Early-Career Explorers,Low,0,2,3
565,52,Research & Development,Laboratory Technician,5,2,1,3,4,0.2,0.4,0.6,0.8,3,Fast-Track Performers,Low,0,3,4
566,29,Research & Development,Laboratory Technician,1,0,0,1,0,0.0,0.0,1.0,0.0,1,Early-Career Explorers,Low,1,1,2
567,33,Research & Development,Research Director,13,9,3,3,7,0.23076923076923078,0.6923076923076923,0.23076923076923078,0.5384615384615384,2,High-Risk Stagnation Profile,High,0,3,3
568,33,Sales,Sales Executive,3,2,0,3,2,0.0,0.6666666666666666,1.0,0.6666666666666666,3,Fast-Track Performers,Medium,1,1,1
569,47,Research & Development,Manager,26,14,3,3,0,0.11538461538461539,0.5384615384615384,0.11538461538461539,0.0,2,High-Risk Stagnation Profile,Medium,0,4,3
570,36,Research & Development,Manufacturing Director,9,7,0,2,5,0.0,0.7777777777777778,0.2222222222222222,0.5555555555555556,2,High-Risk Stagnation Profile,High,0,2,3
571,29,Research & Development,Research Scientist,10,7,0,3,7,0.0,0.7,0.3,0.7,2,High-Risk Stagnation Profile,Medium,0,3,3
572,35,Research & Development,Research Scientist,2,2,2,0,2,1.0,1.0,0.0,1.0,4,Promotion-Stalled Employees,High,0,3,4
573,42,Research & Development,Manufacturing Director,4,3,0,4,2,0.0,0.75,1.0,0.5,3,Fast-Track Performers,Medium,0,4,4
574,28,Research & Development,Research Scientist,2,2,2,3,1,1.0,1.0,1.5,0.5,4,Promotion-Stalled Employees,High,1,3,3
575,36,Human Resources,Human Resources,5,2,0,2,4,0.0,0.4,0.4,0.8,3,Fast-Track Performers,Low,0,2,3
576,32,Research & Development,Manufacturing Director,14,13,6,3,8,0.42857142857142855,0.9285714285714286,0.21428571428571427,0.5714285714285714,0,High-Risk Stagnation Profile,High,0,3,3
577,40,Research & Development,Laboratory Technician,1,0,0,6,0,0.0,0.0,6.0,0.0,1,Early-Career Explorers,Low,0,3,1
578,30,Research & Development,Manufacturing Director,0,0,0,4,0,0.0,0.0,0.0,0.0,1,Early-Career Explorers,Medium,0,4,3
579,45,Research & Development,Research Scientist,1,0,0,3,0,0.0,0.0,3.0,0.0,1,Early-Career Explorers,Low,0,3,2
580,42,Research & Development,Manufacturing Director,9,8,7,3,8,0.7777777777777778,0.8888888888888888,0.3333333333333333,0.8888888888888888,0,High-Risk Stagnation Profile,High,0,2,2
581,38,Research & Development,Healthcare Representative,4,3,1,3,2,0.25,0.75,0.75,0.5,3,Fast-Track Performers,Medium,0,1,1
582,34,Research & Development,Research Scientist,5,2,1,3,3,0.2,0.4,0.6,0.6,3,Fast-Track Performers,Low,0,4,3
583,49,Sales,Sales Executive,9,8,7,3,7,0.7777777777777778,0.8888888888888888,0.3333333333333333,0.7777777777777778,0,High-Risk Stagnation Profile,High,1,4,3
584,55,Sales,Sales Executive,9,7,7,3,3,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.3333333333333333,0,High-Risk Stagnation Profile,High,1,4,3
585,43,Research & Development,Research Director,4,1,1,3,0,0.25,0.25,0.75,0.0,1,Early-Career Explorers,Low,0,1,2
586,27,Research & Development,Research Director,9,8,0,3,8,0.0,0.8888888888888888,0.3333333333333333,0.8888888888888888,2,High-Risk Stagnation Profile,Medium,0,4,3
587,35,Research & Development,Manufacturing Director,8,5,1,3,6,0.125,0.625,0.375,0.75,2,High-Risk Stagnation Profile,Medium,0,3,3
588,28,Sales,Sales Executive,8,7,7,2,5,0.875,0.875,0.25,0.625,0,High-Risk Stagnation Profile,High,0,2,2
589,34,Human Resources,Human Resources,3,2,0,1,2,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3,Fast-Track Performers,Medium,0,4,3
590,26,Research & Development,Research Scientist,8,7,1,2,7,0.125,0.875,0.25,0.875,2,High-Risk Stagnation Profile,High,1,3,3
591,27,Research & Development,Research Scientist,0,0,0,6,0,0.0,0.0,0.0,0.0,1,Early-Career Explorers,Medium,0,4,4
592,44,Research & Development,Healthcare Representative,5,2,2,2,3,0.4,0.4,0.4,0.6,3,Fast-Track Performers,Medium,0,2,4
593,25,Research & Development,Research Scientist,4,3,0,3,1,0.0,0.75,0.75,0.25,3,Fast-Track Performers,Medium,0,1,1
594,33,Sales,Sales Executive,9,8,0,5,8,0.0,0.8888888888888888,0.5555555555555556,0.8888888888888888,2,High-Risk Stagnation Profile,Medium,0,1,1
595,35,Research & Development,Research Scientist,6,5,1,3,1,0.16666666666666666,0.8333333333333334,0.5,0.16666666666666666,3,Fast-Track Performers,Medium,0,1,3
596,36,Sales,Sales Executive,18,14,4,1,11,0.2222222222222222,0.7777777777777778,0.05555555555555555,0.6111111111111112,2,High-Risk Stagnation Profile,High,0,4,2
597,32,Sales,Sales Executive,5,2,0,3,3,0.0,0.4,0.6,0.6,3,Fast-Track Performers,Low,0,4,2
598,30,Research & Development,Research Scientist,5,4,0,3,3,0.0,0.8,0.6,0.6,3,Fast-Track Performers,Medium,0,4,2
599,45,Sales,Sales Executive,5,4,0,2,2,0.0,0.8,0.4,0.4,3,Fast-Track Performers,Medium,0,1,4
600,32,Research & Development,Research Scientist,5,3,1,3,3,0.2,0.6,0.6,0.6,3,Fast-Track Performers,Low,0,3,3
601,37,Sales,Sales Executive,1,0,0,2,0,0.0,0.0,2.0,0.0,1,Early-Career Explorers,Low,0,3,4
602,28,Human Resources,Human Resources,5,1,0,6,4,0.0,0.2,1.2,0.8,3,Fast-Track Performers,Low,0,4,2
603,22,Research & Development,Manufacturing Director,2,2,2,2,2,1.0,1.0,1.0,1.0,4,Promotion-Stalled Employees,High,0,4,4
604,44,Research & Development,Laboratory Technician,3,2,0,2,2,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,Fast-Track Performers,Medium,0,4,1
605,42,Research & Development,Research Scientist,2,1,2,2,2,1.0,0.5,1.0,1.0,4,Promotion-Stalled Employees,High,0,4,2
606,36,Human Resources,Human Resources,5,4,0,3,3,0.0,0.8,0.6,0.6,3,Fast-Track Performers,Medium,0,1,1
607,25,Sales,Sales Executive,5,3,0,3,3,0.0,0.6,0.6,0.6,3,Fast-Track Performers,Low,0,1,3
608,35,Research & Development,Manufacturing Director,17,14,5,2,15,0.29411764705882354,0.8235294117647058,0.11764705882352941,0.8823529411764706,2,High-Risk Stagnation Profile,High,0,3,4
609,35,Research & Development,Research Scientist,10,2,7,3,8,0.7,0.2,0.3,0.8,0,High-Risk Stagnation Profile,High,1,2,4
610,32,Research & Development,Laboratory Technician,3,0,0,2,2,0.0,0.0,0.6666666666666666,0.6666666666666666,3,Fast-Track Performers,Low,0,4,4
611,25,Sales,Sales Executive,5,2,0,1,3,0.0,0.4,0.2,0.6,3,Fast-Track Performers,Medium,0,1,3
612,49,Research & Development,Research Scientist,4,2,0,2,2,0.0,0.5,0.5,0.5,3,Fast-Track Performers,Low,0,1,3
613,24,Research & Development,Laboratory Technician,5,2,3,2,4,0.6,0.4,0.4,0.8,3,Fast-Track Performers,Medium,0,4,1
614,32,Sales,Sales Executive,10,8,5,3,3,0.5,0.8,0.3,0.3,0,High-Risk Stagnation Profile,High,0,2,2
615,38,Sales,Sales Representative,2,2,1,3,2,0.5,1.0,1.5,1.0,4,Promotion-Stalled Employees,High,0,2,2
616,42,Research & Development,Laboratory Technician,5,3,1,1,3,0.2,0.6,0.2,0.6,3,Fast-Track Performers,Medium,0,4,3
617,31,Research & Development,Research Scientist,6,4,0,2,2,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,3,Fast-Track Performers,Medium,0,4,4
618,29,Sales,Sales Representative,3,2,0,3,2,0.0,0.6666666666666666,1.0,0.6666666666666666,3,Fast-Track Performers,Medium,1,3,2
619,53,Sales,Sales Executive,2,0,2,3,2,1.0,0.0,1.5,1.0,4,Promotion-Stalled Employees,High,0,4,1
620,35,Research & Development,Manufacturing Director,13,10,4,2,8,0.3076923076923077,0.7692307692307693,0.15384615384615385,0.6153846153846154,2,High-Risk Stagnation Profile,High,0,2,4
621,37,Sales,Sales Representative,5,4,0,3,0,0.0,0.8,0.6,0.0,3,Fast-Track Performers,Medium,0,4,3
622,43,Research & Development,Healthcare Representative,5,2,2,2,2,0.4,0.4,0.4,0.4,3,Fast-Track Performers,Medium,0,4,4
623,47,Sales,Sales Executive,7,6,7,2,7,1.0,0.8571428571428571,0.2857142857142857,1.0,0,High-Risk Stagnation Profile,High,0,4,3
624,37,Sales,Sales Executive,10,0,0,2,9,0.0,0.0,0.2,0.9,3,Fast-Track Performers,Medium,0,2,1
625,39,Human Resources,Human Resources,5,4,0,2,4,0.0,0.8,0.4,0.8,3,Fast-Track Performers,Medium,0,4,4
626,33,Human Resources,Human Resources,4,3,0,4,3,0.0,0.75,1.0,0.75,3,Fast-Track Performers,Medium,0,2,4
627,32,Research & Development,Laboratory Technician,1,0,0,2,1,0.0,0.0,2.0,1.0,3,Fast-Track Performers,Low,1,4,1
628,29,Research & Development,Laboratory Technician,4,3,0,5,3,0.0,0.75,1.25,0.75,3,Fast-Track Performers,Medium,0,4,1
629,44,Research & Development,Research Scientist,8,7,7,0,1,0.875,0.875,0.0,0.125,0,High-Risk Stagnation Profile,High,0,1,2
630,28,Sales,Sales Executive,4,2,0,3,2,0.0,0.5,0.75,0.5,3,Fast-Track Performers,Low,0,4,1
631,58,Research & Development,Laboratory Technician,1,0,0,3,0,0.0,0.0,3.0,0.0,1,Early-Career Explorers,Low,1,4,4
632,43,Research & Development,Manufacturing Director,1,0,0,2,0,0.0,0.0,2.0,0.0,1,Early-Career Explorers,Low,0,2,1
633,20,Sales,Sales Representative,2,2,0,3,2,0.0,1.0,1.5,1.0,3,Fast-Track Performers,Medium,1,3,3
634,21,Research & Development,Research Scientist,1,0,0,3,0,0.0,0.0,3.0,0.0,1,Early-Career Explorers,Low,1,4,4
635,36,Research & Development,Healthcare Representative,16,8,4,2,11,0.25,0.5,0.125,0.6875,2,High-Risk Stagnation Profile,Medium,0,4,3
636,47,Sales,Sales Representative,3,2,1,3,2,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,3,Fast-Track Performers,Medium,0,4,4
637,22,Research & Development,Manufacturing Director,3,2,0,3,2,0.0,0.6666666666666666,1.0,0.6666666666666666,3,Fast-Track Performers,Medium,1,3,2
638,41,Research & Development,Laboratory Technician,7,7,1,1,0,0.14285714285714285,1.0,0.14285714285714285,0.0,3,Fast-Track Performers,Medium,1,4,2
639,28,Research & Development,Research Scientist,2,2,2,2,2,1.0,1.0,1.0,1.0,4,Promotion-Stalled Employees,High,0,3,3
640,39,Research & Development,Laboratory Technician,2,2,2,2,2,1.0,1.0,1.0,1.0,4,Promotion-Stalled Employees,High,1,1,4
641,27,Research & Development,Research Scientist,1,1,0,2,0,0.0,1.0,2.0,0.0,3,Fast-Track Performers,Medium,0,3,2
642,34,Research & Development,Laboratory Technician,1,0,1,3,0,1.0,0.0,3.0,0.0,1,Early-Career Explorers,Medium,0,2,2
643,42,Sales,Sales Executive,5,4,0,6,3,0.0,0.8,1.2,0.6,3,Fast-Track Performers,Medium,0,3,3
644,33,Research & Development,Research Scientist,3,2,0,1,2,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3,Fast-Track Performers,Medium,0,1,3
645,58,Research & Development,Healthcare Representative,6,0,0,3,4,0.0,0.0,0.5,0.6666666666666666,3,Fast-Track Performers,Low,0,2,3
646,31,Sales,Sales Representative,7,7,5,2,2,0.7142857142857143,1.0,0.2857142857142857,0.2857142857142857,0,High-Risk Stagnation Profile,High,0,3,2
647,35,Research & Development,Healthcare Representative,10,6,0,2,7,0.0,0.6,0.2,0.7,2,High-Risk Stagnation Profile,Medium,0,4,4
648,48,Research & Development,Research Scientist,0,0,0,2,0,0.0,0.0,0.0,0.0,1,Early-Career Explorers,Medium,0,3,4
649,31,Sales,Sales Executive,9,8,0,2,0,0.0,0.8888888888888888,0.2222222222222222,0.0,3,Fast-Track Performers,Medium,0,3,4
650,36,Research & Development,Research Scientist,6,2,0,6,1,0.0,0.3333333333333333,1.0,0.16666666666666666,1,Early-Career Explorers,Low,0,4,2
651,38,Research & Development,Research Director,15,12,5,3,11,0.3333333333333333,0.8,0.2,0.7333333333333333,2,High-Risk Stagnation Profile,High,0,1,4
652,32,Research & Development,Laboratory Technician,3,0,0,3,2,0.0,0.0,1.0,0.6666666666666666,3,Fast-Track Performers,Low,0,2,3
653,25,Sales,Sales Representative,1,0,0,2,0,0.0,0.0,2.0,0.0,1,Early-Career Explorers,Low,1,2,3
654,40,Sales,Sales Executive,1,0,0,2,0,0.0,0.0,2.0,0.0,1,Early-Career Explorers,Low,0,2,1
655,26,Sales,Sales Executive,7,7,0,2,7,0.0,1.0,0.2857142857142857,1.0,2,High-Risk Stagnation Profile,High,0,1,3
656,41,Research & Development,Laboratory Technician,18,13,2,3,17,0.1111111111111111,0.7222222222222222,0.16666666666666666,0.9444444444444444,2,High-Risk Stagnation Profile,High,0,1,4
657,36,Research & Development,Laboratory Technician,11,8,3,6,9,0.2727272727272727,0.7272727272727273,0.5454545454545454,0.8181818181818182,2,High-Risk Stagnation Profile,High,0,3,3
658,19,Sales,Sales Representative,1,0,0,3,0,0.0,0.0,3.0,0.0,1,Early-Career Explorers,Low,1,2,4
659,20,Research & Development,Laboratory Technician,1,0,0,2,0,0.0,0.0,2.0,0.0,1,Early-Career Explorers,Low,1,1,1
660,31,Research & Development,Healthcare Representative,9,7,8,2,5,0.8888888888888888,0.7777777777777778,0.2222222222222222,0.5555555555555556,0,High-Risk Stagnation Profile,High,0,4,4
661,40,Research & Development,Research Scientist,1,1,0,2,0,0.0,1.0,2.0,0.0,3,Fast-Track Performers,Medium,0,2,4
662,32,Research & Development,Manufacturing Director,8,7,6,2,3,0.75,0.875,0.25,0.375,0,High-Risk Stagnation Profile,High,0,1,3
663,36,Sales,Sales Executive,16,7,3,6,7,0.1875,0.4375,0.375,0.4375,2,High-Risk Stagnation Profile,Medium,1,4,3
664,33,Research & Development,Healthcare Representative,5,0,1,3,4,0.2,0.0,0.6,0.8,3,Fast-Track Performers,Low,0,4,2
665,37,Sales,Sales Executive,14,1,11,2,7,0.7857142857142857,0.07142857142857142,0.14285714285714285,0.5,0,High-Risk Stagnation Profile,High,1,3,1
666,45,Research & Development,Laboratory Technician,9,7,0,5,8,0.0,0.7777777777777778,0.5555555555555556,0.8888888888888888,2,High-Risk Stagnation Profile,Medium,0,2,3
667,29,Sales,Sales Representative,3,1,0,5,2,0.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,3,Fast-Track Performers,Low,0,4,3
668,35,Sales,Sales Executive,5,2,1,3,0,0.2,0.4,0.6,0.0,3,Fast-Track Performers,Low,0,3,3
669,52,Research & Development,Manager,9,8,7,2,8,0.7777777777777778,0.8888888888888888,0.2222222222222222,0.8888888888888888,0,High-Risk Stagnation Profile,High,0,4,4
670,58,Research & Development,Research Scientist,1,0,0,4,0,0.0,0.0,4.0,0.0,1,Early-Career Explorers,Low,1,3,4
671,53,Sales,Manager,17,13,15,3,2,0.8823529411764706,0.7647058823529411,0.17647058823529413,0.11764705882352941,0,High-Risk Stagnation Profile,High,0,3,3
672,30,Sales,Sales Executive,8,4,7,2,7,0.875,0.5,0.25,0.875,0,High-Risk Stagnation Profile,High,0,3,3
673,38,Sales,Sales Executive,5,3,1,1,3,0.2,0.6,0.2,0.6,3,Fast-Track Performers,Medium,0,4,3
674,35,Sales,Sales Executive,10,9,0,2,8,0.0,0.9,0.2,0.8,2,High-Risk Stagnation Profile,High,0,4,4
675,39,Sales,Sales Executive,8,7,0,3,7,0.0,0.875,0.375,0.875,2,High-Risk Stagnation Profile,Medium,0,3,1
676,40,Sales,Sales Executive,1,0,0,2,0,0.0,0.0,2.0,0.0,1,Early-Career Explorers,Low,1,2,2
677,47,Research & Development,Manufacturing Director,19,10,2,3,7,0.10526315789473684,0.5263157894736842,0.15789473684210525,0.3684210526315789,2,High-Risk Stagnation Profile,Medium,0,3,3
678,36,Sales,Sales Executive,7,7,0,3,7,0.0,1.0,0.42857142857142855,1.0,2,High-Risk Stagnation Profile,Medium,0,4,1
679,31,Research & Development,Research Scientist,3,2,1,0,2,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,3,Fast-Track Performers,High,1,1,3
680,33,Sales,Manager,10,8,6,2,0,0.6,0.8,0.2,0.0,0,High-Risk Stagnation Profile,High,0,3,4
681,29,Research & Development,Research Scientist,0,0,0,5,0,0.0,0.0,0.0,0.0,1,Early-Career Explorers,Medium,1,1,4
682,33,Research & Development,Research Scientist,3,2,0,4,2,0.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,3,Fast-Track Performers,Medium,0,4,2
683,45,Research & Development,Laboratory Technician,5,3,0,2,2,0.0,0.6,0.4,0.4,3,Fast-Track Performers,Low,0,4,4
684,33,Research & Development,Healthcare Representative,6,5,1,2,2,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,3,Fast-Track Performers,Medium,0,2,3
685,41,Research & Development,Research Director,18,16,0,2,11,0.0,0.8888888888888888,0.1111111111111111,0.6111111111111112,2,High-Risk Stagnation Profile,High,0,3,1
686,27,Research & Development,Laboratory Technician,2,2,2,2,2,1.0,1.0,1.0,1.0,4,Promotion-Stalled Employees,High,0,2,3
687,45,Research & Development,Laboratory Technician,9,8,0,2,8,0.0,0.8888888888888888,0.2222222222222222,0.8888888888888888,2,High-Risk Stagnation Profile,High,0,1,4
688,47,Sales,Sales Executive,9,0,0,0,7,0.0,0.0,0.0,0.7777777777777778,3,Fast-Track Performers,Medium,0,4,4
689,30,Research & Development,Research Scientist,5,2,0,2,1,0.0,0.4,0.4,0.2,3,Fast-Track Performers,Low,1,3,1
690,50,Research & Development,Manufacturing Director,12,11,1,2,5,0.08333333333333333,0.9166666666666666,0.16666666666666666,0.4166666666666667,2,High-Risk Stagnation Profile,High,0,3,4
691,38,Research & Development,Research Scientist,2,1,0,0,2,0.0,0.5,0.0,1.0,3,Fast-Track Performers,Medium,0,3,3
692,46,Research & Development,Manufacturing Director,8,7,0,3,7,0.0,0.875,0.375,0.875,2,High-Risk Stagnation Profile,Medium,0,3,4
693,24,Research & Development,Manufacturing Director,4,2,3,6,2,0.75,0.5,1.5,0.5,4,Promotion-Stalled Employees,High,0,3,4
694,35,Research & Development,Laboratory Technician,4,2,0,2,2,0.0,0.5,0.5,0.5,3,Fast-Track Performers,Low,1,2,3
695,31,Research & Development,Manufacturing Director,4,3,0,1,3,0.0,0.75,0.25,0.75,3,Fast-Track Performers,Medium,0,1,3
696,18,Research & Development,Research Scientist,0,0,0,2,0,0.0,0.0,0.0,0.0,1,Early-Career Explorers,Medium,0,4,2
697,54,Research & Development,Manufacturing Director,10,7,0,2,8,0.0,0.7,0.2,0.8,2,High-Risk Stagnation Profile,High,0,3,3
698,35,Research & Development,Healthcare Representative,16,10,10,3,1,0.625,0.625,0.1875,0.0625,0,High-Risk Stagnation Profile,High,0,3,3
699,30,Research & Development,Research Director,8,7,1,4,7,0.125,0.875,0.5,0.875,2,High-Risk Stagnation Profile,Medium,0,1,2
700,20,Research & Development,Research Scientist,1,0,0,2,0,0.0,0.0,2.0,0.0,1,Early-Career Explorers,Low,1,1,4
701,30,Research & Development,Laboratory Technician,3,2,1,3,2,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,3,Fast-Track Performers,Medium,1,2,2
702,26,Research & Development,Manufacturing Director,8,7,1,2,3,0.125,0.875,0.25,0.375,3,Fast-Track Performers,Medium,0,4,4
703,22,Research & Development,Laboratory Technician,4,3,1,3,1,0.25,0.75,0.75,0.25,3,Fast-Track Performers,Medium,0,1,2
704,48,Research & Development,Healthcare Representative,2,2,2,0,2,1.0,1.0,0.0,1.0,4,Promotion-Stalled Employees,High,0,3,1
705,48,Research & Development,Healthcare Representative,15,11,4,3,8,0.26666666666666666,0.7333333333333333,0.2,0.5333333333333333,2,High-Risk Stagnation Profile,High,0,3,3
